iso3,topic,country_total_votes_2024,country_total_votes_2025,world_total_votes_2025,country_yes_pct_2024,country_yes_pct_2025,country_yes_pct_change,world_yes_pct_2024,world_yes_pct_2025,world_yes_pct_change,gap_vs_world_yes_2024,gap_vs_world_yes_2025,abs_gap_change
FRA,ECONOMIC CONDITIONS,2,11,1978,50.0,72.7,22.7,85.1,91.2,6.0,-35.1,-18.4,-16.7
FRA,SOCIAL CONDITIONS AND EQUITY,20,35,6127,45.0,80.0,35.0,71.1,91.6,20.4,-26.1,-11.6,-14.6
FRA,SCIENCE AND TECHNOLOGY,8,16,2794,62.5,81.2,18.8,85.5,90.7,5.1,-23.0,-9.4,-13.6
FRA,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,54.8,72.3,17.5,77.3,81.3,4.1,-22.4,-9.0,-13.4
FRA,POLLUTION,3,3,503,66.7,66.7,0.0,95.3,85.5,-9.8,-28.6,-18.8,-9.8
FRA,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
FRA,INTERNATIONAL RELATIONS,31,48,8074,64.5,79.2,14.7,75.9,84.2,8.3,-11.4,-5.1,-6.4
FRA,POLITICAL AND LEGAL QUESTIONS,80,131,22664,53.8,65.6,11.9,78.5,84.4,5.9,-24.8,-18.8,-6.0
FRA,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,85.7,96.7,11.0,90.2,96.7,6.5,-4.5,-0.0,-4.5
FRA,POLITICAL EVENTS AND ISSUES,16,21,3546,56.2,76.2,19.9,66.1,81.8,15.7,-9.8,-5.6,-4.3
FRA,HUMAN RIGHTS,17,19,3260,47.1,68.4,21.4,69.6,87.5,17.9,-22.5,-19.1,-3.4
FRA,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
FRA,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,87.5,7.5,82.9,87.4,4.5,-2.9,0.1,-2.8
FRA,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
FRA,DISCRIMINATION,9,8,1410,44.4,62.5,18.1,69.5,86.1,16.6,-25.1,-23.6,-1.5
FRA,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
FRA,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,51.2,52.4,1.2,80.6,83.8,3.2,-29.4,-31.5,2.1
FRA,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
FRA,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
FRA,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
FRA,INTERNATIONAL LAW,11,44,7745,81.8,70.5,-11.4,79.0,85.8,6.8,2.8,-15.3,12.5
FRA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,100.0,20.0,82.9,84.5,1.6,-2.9,15.5,12.6
FRA,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
FSM,RESOURCES (GENERAL),1,9,1613,0.0,88.9,88.9,90.0,96.6,6.6,-90.0,-7.7,-82.3
FSM,WELFARE AND SOCIAL SERVICES,1,13,2466,0.0,100.0,100.0,85.1,95.7,10.6,-85.1,4.3,-80.7
FSM,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
FSM,HUMANITARIAN AID AND RELIEF,4,15,2745,25.0,80.0,55.0,82.9,87.4,4.5,-57.9,-7.4,-50.5
FSM,SOCIAL DEVELOPMENT,5,22,4224,20.0,100.0,80.0,75.3,93.6,18.3,-55.3,6.4,-48.9
FSM,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,4,8,1390,25.0,62.5,37.5,82.9,84.5,1.6,-57.9,-22.0,-35.9
FSM,DEVELOPMENT,5,41,7917,100.0,97.6,-2.4,76.3,93.7,17.4,23.7,3.9,-19.8
FSM,SOCIAL CONDITIONS AND EQUITY,14,31,6127,50.0,93.5,43.5,71.1,91.6,20.4,-21.1,2.0,-19.2
FSM,INTERNATIONAL RELATIONS,27,34,8074,40.7,67.6,26.9,75.9,84.2,8.3,-35.2,-16.6,-18.6
FSM,MARINE RESOURCES,3,7,1216,66.7,85.7,19.0,95.6,97.4,1.7,-29.0,-11.7,-17.3
FSM,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,7,41,8097,100.0,97.6,-2.4,79.8,93.1,13.4,20.2,4.4,-15.8
FSM,HUMAN RIGHTS,13,16,3260,53.8,87.5,33.7,69.6,87.5,17.9,-15.7,0.0,-15.7
FSM,DEVELOPMENT FINANCE,2,11,2001,100.0,90.9,-9.1,85.1,90.9,5.8,14.9,0.0,-14.9
FSM,ENERGY RESOURCES,1,3,539,100.0,66.7,-33.3,58.9,95.5,36.6,41.1,-28.9,-12.2
FSM,NATURAL RESOURCES AND THE ENVIRONMENT,7,28,5226,71.4,89.3,17.9,90.2,96.7,6.5,-18.8,-7.4,-11.4
FSM,POLLUTION,3,3,503,66.7,66.7,0.0,95.3,85.5,-9.8,-28.6,-18.8,-9.8
FSM,POLITICAL AND LEGAL QUESTIONS,63,103,22664,49.2,64.1,14.9,78.5,84.4,5.9,-29.3,-20.4,-9.0
FSM,SCIENCE AND TECHNOLOGY,8,13,2794,75.0,92.3,17.3,85.5,90.7,5.1,-10.5,1.6,-8.9
FSM,ECONOMIC CONDITIONS,2,9,1978,100.0,100.0,0.0,85.1,91.2,6.0,14.9,8.8,-6.0
FSM,INTERNATIONAL LAW,9,40,7745,55.6,67.5,11.9,79.0,85.8,6.8,-23.4,-18.3,-5.2
FSM,INTERNATIONAL TRADE,3,5,1087,100.0,100.0,0.0,80.9,85.5,4.6,19.1,14.5,-4.6
FSM,MAINTENANCE OF PEACE AND SECURITY,24,36,8076,41.7,50.0,8.3,77.3,81.3,4.1,-35.6,-31.3,-4.3
FSM,WOMEN'S ADVANCEMENT,1,3,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
FSM,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,4,904,100.0,100.0,0.0,80.9,82.9,2.0,19.1,17.1,-2.0
FSM,DISARMAMENT AND MILITARY QUESTIONS,32,31,7411,56.2,61.3,5.0,80.6,83.8,3.2,-24.3,-22.5,-1.8
FSM,WILDLIFE,1,3,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
FSM,SPACE SCIENCES,3,3,887,66.7,66.7,0.0,84.9,86.2,1.4,-18.2,-19.6,1.4
FSM,COMPUTER SCIENCE AND TECHNOLOGY,1,5,1066,100.0,100.0,0.0,95.8,91.7,-4.1,4.2,8.3,4.1
FSM,ENVIRONMENT,3,23,4347,100.0,87.0,-13.0,96.6,96.4,-0.3,3.4,-9.4,6.1
FSM,DISCRIMINATION,6,7,1410,66.7,71.4,4.8,69.5,86.1,16.6,-2.9,-14.7,11.8
FSM,POLITICAL EVENTS AND ISSUES,14,17,3546,57.1,47.1,-10.1,66.1,81.8,15.7,-8.9,-34.7,25.8
GBR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
GBR,DEVELOPMENT,7,44,7917,14.3,79.5,65.3,76.3,93.7,17.4,-62.1,-14.2,-47.9
GBR,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
GBR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,30.0,77.8,47.8,79.8,93.1,13.4,-49.8,-15.4,-34.4
GBR,WELFARE AND SOCIAL SERVICES,2,14,2466,50.0,92.9,42.9,85.1,95.7,10.6,-35.1,-2.8,-32.3
GBR,SOCIAL DEVELOPMENT,8,24,4224,37.5,87.5,50.0,75.3,93.6,18.3,-37.8,-6.1,-31.7
GBR,ENVIRONMENT,3,25,4347,66.7,96.0,29.3,96.6,96.4,-0.3,-30.0,-0.4,-29.6
GBR,SOCIAL CONDITIONS AND EQUITY,20,35,6127,45.0,82.9,37.9,71.1,91.6,20.4,-26.1,-8.7,-17.4
GBR,ECONOMIC CONDITIONS,2,11,1978,50.0,72.7,22.7,85.1,91.2,6.0,-35.1,-18.4,-16.7
GBR,SCIENCE AND TECHNOLOGY,8,16,2794,62.5,81.2,18.8,85.5,90.7,5.1,-23.0,-9.4,-13.6
GBR,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,54.8,72.3,17.5,77.3,81.3,4.1,-22.4,-9.0,-13.4
GBR,INTERNATIONAL TRADE,3,6,1087,33.3,50.0,16.7,80.9,85.5,4.6,-47.5,-35.5,-12.1
GBR,POLITICAL EVENTS AND ISSUES,16,21,3546,50.0,76.2,26.2,66.1,81.8,15.7,-16.1,-5.6,-10.5
GBR,POLLUTION,3,3,503,66.7,66.7,0.0,95.3,85.5,-9.8,-28.6,-18.8,-9.8
GBR,HUMAN RIGHTS,17,19,3260,47.1,73.7,26.6,69.6,87.5,17.9,-22.5,-13.8,-8.7
GBR,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
GBR,POLITICAL AND LEGAL QUESTIONS,80,131,22664,52.5,64.9,12.4,78.5,84.4,5.9,-26.0,-19.5,-6.5
GBR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,40.0,6.7,80.9,82.9,2.0,-47.5,-42.9,-4.7
GBR,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,85.7,96.7,11.0,90.2,96.7,6.5,-4.5,-0.0,-4.5
GBR,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
GBR,INTERNATIONAL RELATIONS,31,48,8074,61.3,72.9,11.6,75.9,84.2,8.3,-14.6,-11.3,-3.3
GBR,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,87.5,7.5,82.9,87.4,4.5,-2.9,0.1,-2.8
GBR,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
GBR,DISCRIMINATION,9,8,1410,44.4,62.5,18.1,69.5,86.1,16.6,-25.1,-23.6,-1.5
GBR,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
GBR,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,51.2,54.8,3.5,80.6,83.8,3.2,-29.4,-29.1,-0.3
GBR,GENERAL AND NATIONAL LAW,1,8,1423,100.0,100.0,0.0,95.7,94.6,-1.1,4.3,5.4,1.1
GBR,DEVELOPMENT FINANCE,2,11,2001,50.0,54.5,4.5,85.1,90.9,5.8,-35.1,-36.4,1.3
GBR,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
GBR,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
GBR,INTERNATIONAL LAW,11,44,7745,72.7,70.5,-2.3,79.0,85.8,6.8,-6.3,-15.3,9.0
GBR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,100.0,20.0,82.9,84.5,1.6,-2.9,15.5,12.6
GBR,PUBLIC FINANCE,1,4,728,100.0,25.0,-75.0,95.7,83.8,-11.9,4.3,-58.8,54.5
GEO,DEVELOPMENT,7,44,7917,28.6,86.4,57.8,76.3,93.7,17.4,-47.8,-7.3,-40.4
GEO,ENERGY RESOURCES,1,2,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
GEO,SOCIAL DEVELOPMENT,8,23,4224,37.5,91.3,53.8,75.3,93.6,18.3,-37.8,-2.3,-35.5
GEO,WELFARE AND SOCIAL SERVICES,2,14,2466,50.0,92.9,42.9,85.1,95.7,10.6,-35.1,-2.8,-32.3
GEO,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,84.4,44.4,79.8,93.1,13.4,-39.8,-8.7,-31.1
GEO,INTERNATIONAL TRADE,3,6,1087,33.3,66.7,33.3,80.9,85.5,4.6,-47.5,-18.8,-28.7
GEO,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
GEO,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,60.0,26.7,80.9,82.9,2.0,-47.5,-22.9,-24.7
GEO,SOCIAL CONDITIONS AND EQUITY,19,33,6127,42.1,84.8,42.7,71.1,91.6,20.4,-29.0,-6.7,-22.3
GEO,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
GEO,HUMANITARIAN AID AND RELIEF,5,16,2745,60.0,93.8,33.8,82.9,87.4,4.5,-22.9,6.4,-16.5
GEO,INTERNATIONAL RELATIONS,30,43,8074,46.7,69.8,23.1,75.9,84.2,8.3,-29.3,-14.5,-14.8
GEO,HUMAN RIGHTS,16,17,3260,43.8,76.5,32.7,69.6,87.5,17.9,-25.8,-11.0,-14.8
GEO,POLITICAL EVENTS AND ISSUES,15,19,3546,33.3,63.2,29.8,66.1,81.8,15.7,-32.7,-18.6,-14.1
GEO,POLITICAL AND LEGAL QUESTIONS,78,122,22664,47.4,63.9,16.5,78.5,84.4,5.9,-31.1,-20.5,-10.6
GEO,MAINTENANCE OF PEACE AND SECURITY,30,45,8076,43.3,57.8,14.4,77.3,81.3,4.1,-33.9,-23.6,-10.4
GEO,NATURAL RESOURCES AND THE ENVIRONMENT,7,29,5226,100.0,96.6,-3.4,90.2,96.7,6.5,9.8,-0.1,-9.7
GEO,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,60.0,100.0,40.0,82.9,84.5,1.6,-22.9,15.5,-7.4
GEO,RESOURCES (GENERAL),1,8,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
GEO,SCIENCE AND TECHNOLOGY,7,16,2794,71.4,81.2,9.8,85.5,90.7,5.1,-14.1,-9.4,-4.7
GEO,INTERNATIONAL LAW,11,41,7745,54.5,65.9,11.3,79.0,85.8,6.8,-24.5,-19.9,-4.5
GEO,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
GEO,DISCRIMINATION,8,7,1410,37.5,57.1,19.6,69.5,86.1,16.6,-32.0,-29.0,-3.1
GEO,ENVIRONMENT,3,24,4347,100.0,95.8,-4.2,96.6,96.4,-0.3,3.4,-0.5,-2.8
GEO,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
GEO,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
GEO,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,48.8,52.4,3.6,80.6,83.8,3.2,-31.8,-31.5,-0.4
GEO,GENERAL AND NATIONAL LAW,1,6,1423,100.0,100.0,0.0,95.7,94.6,-1.1,4.3,5.4,1.1
GEO,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
GEO,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
GEO,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
GEO,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
GRC,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
GRC,DEVELOPMENT,7,44,7917,28.6,86.4,57.8,76.3,93.7,17.4,-47.8,-7.3,-40.4
GRC,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
GRC,WELFARE AND SOCIAL SERVICES,2,14,2466,50.0,92.9,42.9,85.1,95.7,10.6,-35.1,-2.8,-32.3
GRC,SOCIAL DEVELOPMENT,8,24,4224,37.5,87.5,50.0,75.3,93.6,18.3,-37.8,-6.1,-31.7
GRC,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,84.4,44.4,79.8,93.1,13.4,-39.8,-8.7,-31.1
GRC,INTERNATIONAL TRADE,3,6,1087,33.3,66.7,33.3,80.9,85.5,4.6,-47.5,-18.8,-28.7
GRC,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
GRC,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,60.0,26.7,80.9,82.9,2.0,-47.5,-22.9,-24.7
GRC,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
GRC,POLITICAL EVENTS AND ISSUES,16,21,3546,50.0,76.2,26.2,66.1,81.8,15.7,-16.1,-5.6,-10.5
GRC,SOCIAL CONDITIONS AND EQUITY,20,35,6127,50.0,80.0,30.0,71.1,91.6,20.4,-21.1,-11.6,-9.6
GRC,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
GRC,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
GRC,INTERNATIONAL RELATIONS,31,48,8074,64.5,79.2,14.7,75.9,84.2,8.3,-11.4,-5.1,-6.4
GRC,POLITICAL AND LEGAL QUESTIONS,80,131,22664,61.3,72.5,11.3,78.5,84.4,5.9,-17.3,-11.9,-5.4
GRC,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,67.7,76.6,8.9,77.3,81.3,4.1,-9.5,-4.7,-4.8
GRC,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
GRC,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
GRC,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
GRC,SCIENCE AND TECHNOLOGY,8,16,2794,75.0,81.2,6.2,85.5,90.7,5.1,-10.5,-9.4,-1.1
GRC,INTERNATIONAL LAW,11,44,7745,63.6,70.5,6.8,79.0,85.8,6.8,-15.4,-15.3,-0.0
GRC,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
GRC,HUMAN RIGHTS,17,19,3260,52.9,68.4,15.5,69.6,87.5,17.9,-16.6,-19.1,2.4
GRC,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
GRC,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
GRC,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,61.0,59.5,-1.5,80.6,83.8,3.2,-19.6,-24.3,4.7
GRC,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
GRC,DISCRIMINATION,9,8,1410,55.6,62.5,6.9,69.5,86.1,16.6,-14.0,-23.6,9.6
GRC,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,100.0,20.0,82.9,87.4,4.5,-2.9,12.6,9.7
GRC,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
GRC,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,100.0,20.0,82.9,84.5,1.6,-2.9,15.5,12.6
GRC,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
HRV,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
HRV,DEVELOPMENT,7,44,7917,28.6,86.4,57.8,76.3,93.7,17.4,-47.8,-7.3,-40.4
HRV,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
HRV,WELFARE AND SOCIAL SERVICES,2,14,2466,50.0,92.9,42.9,85.1,95.7,10.6,-35.1,-2.8,-32.3
HRV,SOCIAL DEVELOPMENT,8,24,4224,37.5,87.5,50.0,75.3,93.6,18.3,-37.8,-6.1,-31.7
HRV,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,84.4,44.4,79.8,93.1,13.4,-39.8,-8.7,-31.1
HRV,INTERNATIONAL TRADE,3,6,1087,33.3,66.7,33.3,80.9,85.5,4.6,-47.5,-18.8,-28.7
HRV,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
HRV,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,60.0,26.7,80.9,82.9,2.0,-47.5,-22.9,-24.7
HRV,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
HRV,SOCIAL CONDITIONS AND EQUITY,20,35,6127,45.0,80.0,35.0,71.1,91.6,20.4,-26.1,-11.6,-14.6
HRV,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,51.6,70.2,18.6,77.3,81.3,4.1,-25.7,-11.1,-14.5
HRV,SCIENCE AND TECHNOLOGY,8,16,2794,62.5,81.2,18.8,85.5,90.7,5.1,-23.0,-9.4,-13.6
HRV,POLITICAL EVENTS AND ISSUES,16,21,3546,50.0,76.2,26.2,66.1,81.8,15.7,-16.1,-5.6,-10.5
HRV,INTERNATIONAL RELATIONS,31,48,8074,58.1,75.0,16.9,75.9,84.2,8.3,-17.9,-9.2,-8.7
HRV,POLITICAL AND LEGAL QUESTIONS,80,131,22664,55.0,69.5,14.5,78.5,84.4,5.9,-23.5,-15.0,-8.6
HRV,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
HRV,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
HRV,HUMAN RIGHTS,17,19,3260,47.1,68.4,21.4,69.6,87.5,17.9,-22.5,-19.1,-3.4
HRV,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
HRV,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,51.2,57.1,5.9,80.6,83.8,3.2,-29.4,-26.7,-2.7
HRV,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
HRV,DISCRIMINATION,9,8,1410,44.4,62.5,18.1,69.5,86.1,16.6,-25.1,-23.6,-1.5
HRV,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
HRV,INTERNATIONAL LAW,11,44,7745,63.6,70.5,6.8,79.0,85.8,6.8,-15.4,-15.3,-0.0
HRV,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
HRV,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
HRV,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,93.8,13.8,82.9,87.4,4.5,-2.9,6.4,3.5
HRV,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
HRV,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
HRV,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
HRV,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,100.0,20.0,82.9,84.5,1.6,-2.9,15.5,12.6
HRV,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
HUN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
HUN,DEVELOPMENT,7,44,7917,28.6,84.1,55.5,76.3,93.7,17.4,-47.8,-9.6,-38.1
HUN,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
HUN,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,82.2,42.2,79.8,93.1,13.4,-39.8,-10.9,-28.9
HUN,SOCIAL DEVELOPMENT,8,24,4224,50.0,87.5,37.5,75.3,93.6,18.3,-25.3,-6.1,-19.2
HUN,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
HUN,ECONOMIC CONDITIONS,2,11,1978,50.0,72.7,22.7,85.1,91.2,6.0,-35.1,-18.4,-16.7
HUN,SCIENCE AND TECHNOLOGY,8,16,2794,62.5,81.2,18.8,85.5,90.7,5.1,-23.0,-9.4,-13.6
HUN,WELFARE AND SOCIAL SERVICES,2,14,2466,100.0,92.9,-7.1,85.1,95.7,10.6,14.9,-2.8,-12.1
HUN,INTERNATIONAL TRADE,3,6,1087,33.3,50.0,16.7,80.9,85.5,4.6,-47.5,-35.5,-12.1
HUN,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,96.7,-3.3,90.2,96.7,6.5,9.8,-0.0,-9.8
HUN,SOCIAL CONDITIONS AND EQUITY,20,35,6127,50.0,77.1,27.1,71.1,91.6,20.4,-21.1,-14.4,-6.7
HUN,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
HUN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,40.0,6.7,80.9,82.9,2.0,-47.5,-42.9,-4.7
HUN,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,45.2,53.2,8.0,77.3,81.3,4.1,-32.1,-28.1,-4.0
HUN,INTERNATIONAL RELATIONS,31,48,8074,48.4,60.4,12.0,75.9,84.2,8.3,-27.6,-23.8,-3.7
HUN,ENVIRONMENT,3,25,4347,100.0,96.0,-4.0,96.6,96.4,-0.3,3.4,-0.4,-3.0
HUN,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,51.2,57.1,5.9,80.6,83.8,3.2,-29.4,-26.7,-2.7
HUN,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
HUN,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
HUN,POLITICAL AND LEGAL QUESTIONS,80,131,22664,50.0,57.3,7.3,78.5,84.4,5.9,-28.5,-27.2,-1.4
