Country,TopicTag,yes_pct_2024,votes_2024,yes_pct_2025,votes_2025,yes_pct_change
GRD,RECOMMENDATIONS,100.0,1.0,,,
GRD,SPACE SCIENCES,100.0,3.0,,,
GRD,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
GRD,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
GRD,STATISTICS,,,100.0,1.0,
GRD,TAXATION,,,100.0,1.0,
GRD,TELECOMMUNICATIONS,,,100.0,1.0,
GRD,TRADE IN COMMODITIES,,,100.0,1.0,
GRD,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,100.0,2.0,
GRD,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
GRD,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
GRD,WELFARE AND SOCIAL SERVICES,,,100.0,12.0,
HUN,PUBLIC FINANCE,100.0,1.0,50.0,4.0,-50.0
HUN,POLLUTION,100.0,3.0,66.7,3.0,-33.3
HUN,WOMEN'S ADVANCEMENT,100.0,1.0,75.0,4.0,-25.0
HUN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,80.0,5.0,62.5,8.0,-17.5
HUN,COMPUTER SCIENCE AND TECHNOLOGY,100.0,1.0,83.3,6.0,-16.7
HUN,GENERAL AND NATIONAL LAW,100.0,1.0,87.5,8.0,-12.5
HUN,HUMANITARIAN AID AND RELIEF,80.0,5.0,68.8,16.0,-11.2
HUN,WELFARE AND SOCIAL SERVICES,100.0,2.0,92.9,14.0,-7.1
HUN,SPACE SCIENCES,66.7,3.0,60.0,5.0,-6.7
HUN,ENVIRONMENT,100.0,3.0,96.0,25.0,-4.0
HUN,NATURAL RESOURCES AND THE ENVIRONMENT,100.0,7.0,96.7,30.0,-3.3
HUN,INTERNATIONAL LAW,63.6,11.0,61.4,44.0,-2.2
HUN,ENERGY RESOURCES,100.0,1.0,100.0,3.0,0.0
HUN,LAW OF THE SEA,100.0,1.0,100.0,2.0,0.0
HUN,MARINE RESOURCES,100.0,3.0,100.0,7.0,0.0
HUN,MINERAL RESOURCES,100.0,1.0,100.0,1.0,0.0
HUN,RECOMMENDATIONS,100.0,1.0,100.0,1.0,0.0
HUN,RESOURCES (GENERAL),100.0,1.0,100.0,9.0,0.0
HUN,TAXATION,0.0,1.0,0.0,1.0,0.0
HUN,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
HUN,WATER,100.0,2.0,100.0,2.0,0.0
HUN,WILDLIFE,100.0,1.0,100.0,4.0,0.0
HUN,DISCRIMINATION,44.4,9.0,50.0,8.0,5.6
HUN,DISARMAMENT AND MILITARY QUESTIONS,51.2,41.0,57.1,42.0,5.9
HUN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,33.3,3.0,40.0,5.0,6.7
HUN,POLITICAL AND LEGAL QUESTIONS,50.0,80.0,57.3,131.0,7.3
HUN,MAINTENANCE OF PEACE AND SECURITY,45.2,31.0,53.2,47.0,8.0
HUN,INTERNATIONAL RELATIONS,48.4,31.0,60.4,48.0,12.0
HUN,POLITICAL EVENTS AND ISSUES,37.5,16.0,52.4,21.0,14.9
HUN,HUMAN RIGHTS,47.1,17.0,63.2,19.0,16.1
HUN,INTERNATIONAL TRADE,33.3,3.0,50.0,6.0,16.7
HUN,NUCLEAR SCIENCE,50.0,4.0,66.7,3.0,16.7
HUN,SCIENCE AND TECHNOLOGY,62.5,8.0,81.2,16.0,18.7
HUN,DEVELOPMENT FINANCE,50.0,2.0,72.7,11.0,22.7
HUN,ECONOMIC CONDITIONS,50.0,2.0,72.7,11.0,22.7
HUN,SOCIAL CONDITIONS AND EQUITY,50.0,20.0,77.1,35.0,27.1
HUN,SOCIAL DEVELOPMENT,50.0,8.0,87.5,24.0,37.5
HUN,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,40.0,10.0,82.2,45.0,42.2
HUN,DEVELOPMENT,28.6,7.0,84.1,44.0,55.5
HUN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0.0,1.0,100.0,6.0,100.0
HUN,ECONOMIC THEORY,0.0,1.0,100.0,1.0,100.0
HUN,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,83.3,6.0,
HUN,BANKING AND INVESTMENT,,,100.0,3.0,
HUN,COMMODITIES,,,100.0,1.0,
HUN,COMMUNICATION AND MASS MEDIA,,,100.0,2.0,
HUN,COMPREHENSIVE HEALTH SERVICES,,,100.0,3.0,
HUN,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
HUN,CRIME AND CRIMINAL JUSTICE,,,0.0,1.0,
HUN,CROP MANAGEMENT,,,100.0,1.0,
HUN,CULTURAL DEVELOPMENT,,,66.7,3.0,
HUN,CULTURE,,,75.0,8.0,
HUN,DISEASE PREVENTION AND CONTROL,,,100.0,4.0,
HUN,DISEASES AND CARRIERS OF DISEASES,,,100.0,4.0,
HUN,EDUCATION,,,100.0,3.0,
HUN,EDUCATIONAL POLICY AND PLANNING,,,100.0,3.0,
HUN,EMPLOYMENT,,,50.0,2.0,
HUN,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
HUN,FOOD AND NUTRITION,,,100.0,2.0,
HUN,FORESTRY,,,100.0,1.0,
HUN,GEOGRAPHY,,,100.0,1.0,
HUN,HEALTH,,,100.0,7.0,
HUN,HOUSING,,,100.0,1.0,
HUN,HUMAN SETTLEMENTS,,,50.0,2.0,
HUN,INTERNATIONAL TRADE LAW,100.0,1.0,,,
HUN,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
HUN,LAND TRANSPORT,,,100.0,1.0,
HUN,LANGUAGE,,,100.0,1.0,
HUN,LAW OF WAR,,,100.0,1.0,
HUN,MONETARY ISSUES,,,100.0,1.0,
HUN,PERSONS WITH DISABILITIES,,,100.0,1.0,
HUN,PHILOSOPHY AND RELIGION,,,66.7,3.0,
HUN,PSYCHOLOGY,,,100.0,1.0,
HUN,SETTLEMENT PLANNING,,,0.0,1.0,
HUN,SPECIAL CATEGORIES OF WORKERS,,,50.0,2.0,
HUN,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
HUN,SPECIAL HUMANITARIAN OPERATIONS,,,80.0,5.0,
HUN,STATISTICS,,,100.0,1.0,
HUN,TELECOMMUNICATIONS,,,100.0,1.0,
HUN,TRADE IN COMMODITIES,,,100.0,1.0,
HUN,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,33.3,3.0,
HUN,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
HUN,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
IND,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,3.0,80.0,5.0,-20.0
IND,COMPUTER SCIENCE AND TECHNOLOGY,100.0,1.0,83.3,6.0,-16.7
IND,INTERNATIONAL TRADE,100.0,3.0,83.3,6.0,-16.7
IND,HUMANITARIAN AID AND RELIEF,80.0,5.0,75.0,16.0,-5.0
IND,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,80.0,5.0,75.0,8.0,-5.0
IND,DEVELOPMENT,100.0,7.0,100.0,44.0,0.0
IND,DEVELOPMENT FINANCE,100.0,2.0,100.0,11.0,0.0
IND,ECONOMIC CONDITIONS,100.0,2.0,100.0,11.0,0.0
IND,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,100.0,10.0,100.0,45.0,0.0
IND,ECONOMIC THEORY,100.0,1.0,100.0,1.0,0.0
IND,GENERAL AND NATIONAL LAW,100.0,1.0,100.0,8.0,0.0
IND,LAW OF THE SEA,100.0,1.0,100.0,2.0,0.0
IND,MARINE RESOURCES,100.0,3.0,100.0,7.0,0.0
IND,MINERAL RESOURCES,100.0,1.0,100.0,1.0,0.0
IND,POLLUTION,66.7,3.0,66.7,3.0,0.0
IND,PUBLIC FINANCE,100.0,1.0,100.0,4.0,0.0
IND,RECOMMENDATIONS,100.0,1.0,100.0,1.0,0.0
IND,RESOURCES (GENERAL),100.0,1.0,100.0,9.0,0.0
IND,TAXATION,100.0,1.0,100.0,1.0,0.0
IND,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
IND,WATER,100.0,2.0,100.0,2.0,0.0
IND,WELFARE AND SOCIAL SERVICES,100.0,2.0,100.0,14.0,0.0
IND,WILDLIFE,100.0,1.0,100.0,4.0,0.0
IND,WOMEN'S ADVANCEMENT,100.0,1.0,100.0,4.0,0.0
IND,SOCIAL DEVELOPMENT,87.5,8.0,91.7,24.0,4.2
IND,DISARMAMENT AND MILITARY QUESTIONS,56.1,41.0,64.3,42.0,8.2
IND,MAINTENANCE OF PEACE AND SECURITY,61.3,31.0,70.2,47.0,8.9
IND,POLITICAL AND LEGAL QUESTIONS,66.2,80.0,77.9,131.0,11.7
IND,INTERNATIONAL RELATIONS,67.7,31.0,81.2,48.0,13.5
IND,HUMAN RIGHTS,64.7,17.0,84.2,19.0,19.5
IND,DISCRIMINATION,66.7,9.0,87.5,8.0,20.8
IND,SOCIAL CONDITIONS AND EQUITY,70.0,20.0,91.4,35.0,21.4
IND,NATURAL RESOURCES AND THE ENVIRONMENT,71.4,7.0,96.7,30.0,25.3
IND,POLITICAL EVENTS AND ISSUES,50.0,16.0,76.2,21.0,26.2
IND,INTERNATIONAL LAW,45.5,11.0,72.7,44.0,27.2
IND,ENVIRONMENT,66.7,3.0,96.0,25.0,29.3
IND,SPACE SCIENCES,66.7,3.0,100.0,5.0,33.3
IND,NUCLEAR SCIENCE,25.0,4.0,66.7,3.0,41.7
IND,SCIENCE AND TECHNOLOGY,50.0,8.0,93.8,16.0,43.8
IND,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0.0,1.0,100.0,6.0,100.0
IND,ENERGY RESOURCES,0.0,1.0,100.0,3.0,100.0
IND,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,100.0,6.0,
IND,BANKING AND INVESTMENT,,,100.0,3.0,
IND,COMMODITIES,,,100.0,1.0,
IND,COMMUNICATION AND MASS MEDIA,,,100.0,2.0,
IND,COMPREHENSIVE HEALTH SERVICES,,,100.0,3.0,
IND,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
IND,CRIME AND CRIMINAL JUSTICE,,,100.0,1.0,
IND,CROP MANAGEMENT,,,100.0,1.0,
IND,CULTURAL DEVELOPMENT,,,100.0,3.0,
IND,CULTURE,,,100.0,8.0,
IND,DISEASE PREVENTION AND CONTROL,,,100.0,4.0,
IND,DISEASES AND CARRIERS OF DISEASES,,,100.0,4.0,
IND,EDUCATION,,,100.0,3.0,
IND,EDUCATIONAL POLICY AND PLANNING,,,100.0,3.0,
IND,EMPLOYMENT,,,100.0,2.0,
IND,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
IND,FOOD AND NUTRITION,,,100.0,2.0,
IND,FORESTRY,,,100.0,1.0,
IND,GEOGRAPHY,,,100.0,1.0,
IND,HEALTH,,,100.0,7.0,
IND,HOUSING,,,100.0,1.0,
IND,HUMAN SETTLEMENTS,,,100.0,2.0,
IND,INTERNATIONAL TRADE LAW,100.0,1.0,,,
IND,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
IND,LAND TRANSPORT,,,100.0,1.0,
IND,LANGUAGE,,,100.0,1.0,
IND,LAW OF WAR,,,100.0,1.0,
IND,MONETARY ISSUES,,,100.0,1.0,
IND,PERSONS WITH DISABILITIES,,,100.0,1.0,
IND,PHILOSOPHY AND RELIGION,,,100.0,3.0,
IND,PSYCHOLOGY,,,100.0,1.0,
IND,SETTLEMENT PLANNING,,,100.0,1.0,
IND,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
IND,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
IND,SPECIAL HUMANITARIAN OPERATIONS,,,60.0,5.0,
IND,STATISTICS,,,100.0,1.0,
IND,TELECOMMUNICATIONS,,,100.0,1.0,
IND,TRADE IN COMMODITIES,,,100.0,1.0,
IND,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,66.7,3.0,
IND,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
IND,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
IRN,ECONOMIC THEORY,100.0,1.0,0.0,1.0,-100.0
IRN,NUCLEAR SCIENCE,75.0,4.0,33.3,3.0,-41.7
IRN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,100.0,1.0,80.0,5.0,-20.0
IRN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,3.0,80.0,5.0,-20.0
IRN,ECONOMIC CONDITIONS,100.0,2.0,81.8,11.0,-18.2
IRN,INTERNATIONAL TRADE,100.0,3.0,83.3,6.0,-16.7
IRN,RESOURCES (GENERAL),100.0,1.0,88.9,9.0,-11.1
IRN,ENVIRONMENT,100.0,2.0,91.7,24.0,-8.3
IRN,WELFARE AND SOCIAL SERVICES,100.0,2.0,92.9,14.0,-7.1
IRN,HUMANITARIAN AID AND RELIEF,80.0,5.0,75.0,16.0,-5.0
IRN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,80.0,5.0,75.0,8.0,-5.0
IRN,DEVELOPMENT,100.0,6.0,95.3,43.0,-4.7
IRN,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,100.0,9.0,95.5,44.0,-4.5
IRN,DEVELOPMENT FINANCE,100.0,2.0,100.0,11.0,0.0
IRN,GENERAL AND NATIONAL LAW,100.0,1.0,100.0,7.0,0.0
IRN,MARINE RESOURCES,100.0,2.0,100.0,6.0,0.0
IRN,POLLUTION,66.7,3.0,66.7,3.0,0.0
IRN,PUBLIC FINANCE,100.0,1.0,100.0,4.0,0.0
IRN,RECOMMENDATIONS,100.0,1.0,100.0,1.0,0.0
IRN,TAXATION,100.0,1.0,100.0,1.0,0.0
IRN,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
IRN,WILDLIFE,100.0,1.0,100.0,4.0,0.0
IRN,MAINTENANCE OF PEACE AND SECURITY,73.3,30.0,75.0,44.0,1.7
IRN,SOCIAL DEVELOPMENT,87.5,8.0,91.7,24.0,4.2
IRN,DISARMAMENT AND MILITARY QUESTIONS,63.4,41.0,76.2,42.0,12.8
IRN,POLITICAL AND LEGAL QUESTIONS,70.1,77.0,83.2,125.0,13.1
IRN,INTERNATIONAL RELATIONS,63.3,30.0,78.3,46.0,15.0
IRN,SCIENCE AND TECHNOLOGY,50.0,8.0,73.3,15.0,23.3
IRN,SOCIAL CONDITIONS AND EQUITY,68.4,19.0,94.1,34.0,25.7
IRN,NATURAL RESOURCES AND THE ENVIRONMENT,66.7,6.0,93.1,29.0,26.4
IRN,INTERNATIONAL LAW,54.5,11.0,83.3,42.0,28.8
IRN,HUMAN RIGHTS,62.5,16.0,94.4,18.0,31.9
IRN,POLITICAL EVENTS AND ISSUES,53.3,15.0,89.5,19.0,36.2
IRN,DISCRIMINATION,62.5,8.0,100.0,7.0,37.5
IRN,COMPUTER SCIENCE AND TECHNOLOGY,0.0,1.0,66.7,6.0,66.7
IRN,SPACE SCIENCES,33.3,3.0,100.0,5.0,66.7
IRN,ENERGY RESOURCES,0.0,1.0,100.0,3.0,100.0
IRN,MINERAL RESOURCES,0.0,1.0,100.0,1.0,100.0
IRN,WATER,0.0,1.0,100.0,2.0,100.0
IRN,WOMEN'S ADVANCEMENT,0.0,1.0,100.0,4.0,100.0
IRN,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,100.0,5.0,
IRN,BANKING AND INVESTMENT,,,100.0,3.0,
IRN,COMMODITIES,,,100.0,1.0,
IRN,COMMUNICATION AND MASS MEDIA,,,100.0,2.0,
IRN,COMPREHENSIVE HEALTH SERVICES,,,100.0,3.0,
IRN,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
IRN,CRIME AND CRIMINAL JUSTICE,,,100.0,1.0,
IRN,CROP MANAGEMENT,,,100.0,1.0,
IRN,CULTURAL DEVELOPMENT,,,100.0,3.0,
IRN,CULTURE,,,100.0,8.0,
IRN,DISEASE PREVENTION AND CONTROL,,,100.0,4.0,
IRN,DISEASES AND CARRIERS OF DISEASES,,,100.0,4.0,
IRN,EDUCATION,,,100.0,3.0,
IRN,EDUCATIONAL POLICY AND PLANNING,,,100.0,3.0,
IRN,EMPLOYMENT,,,100.0,2.0,
IRN,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
IRN,FOOD AND NUTRITION,,,100.0,2.0,
IRN,FORESTRY,,,100.0,1.0,
IRN,GEOGRAPHY,,,100.0,1.0,
IRN,HEALTH,,,100.0,7.0,
IRN,HOUSING,,,100.0,1.0,
IRN,HUMAN SETTLEMENTS,,,100.0,2.0,
IRN,INTERNATIONAL TRADE LAW,100.0,1.0,,,
IRN,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
IRN,LAND TRANSPORT,,,100.0,1.0,
IRN,LANGUAGE,,,100.0,1.0,
IRN,LAW OF THE SEA,,,100.0,1.0,
IRN,LAW OF WAR,,,0.0,1.0,
IRN,MONETARY ISSUES,,,100.0,1.0,
IRN,PERSONS WITH DISABILITIES,,,100.0,1.0,
IRN,PHILOSOPHY AND RELIGION,,,100.0,3.0,
IRN,PSYCHOLOGY,,,100.0,1.0,
IRN,SETTLEMENT PLANNING,,,100.0,1.0,
IRN,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
IRN,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
IRN,SPECIAL HUMANITARIAN OPERATIONS,,,80.0,5.0,
IRN,STATISTICS,,,100.0,1.0,
IRN,TELECOMMUNICATIONS,,,100.0,1.0,
IRN,TRADE IN COMMODITIES,,,100.0,1.0,
IRN,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,66.7,3.0,
IRN,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
IRN,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
ISR,ENERGY RESOURCES,100.0,1.0,0.0,2.0,-100.0
ISR,MINERAL RESOURCES,100.0,1.0,0.0,1.0,-100.0
ISR,PUBLIC FINANCE,100.0,1.0,0.0,2.0,-100.0
ISR,RECOMMENDATIONS,100.0,1.0,0.0,1.0,-100.0
ISR,WATER,100.0,2.0,0.0,2.0,-100.0
ISR,WOMEN'S ADVANCEMENT,100.0,1.0,0.0,4.0,-100.0
ISR,GENERAL AND NATIONAL LAW,100.0,1.0,14.3,7.0,-85.7
ISR,COMPUTER SCIENCE AND TECHNOLOGY,100.0,1.0,16.7,6.0,-83.3
ISR,SPACE SCIENCES,66.7,3.0,0.0,4.0,-66.7
ISR,ENVIRONMENT,66.7,3.0,27.3,11.0,-39.4
ISR,SCIENCE AND TECHNOLOGY,62.5,8.0,23.1,13.0,-39.4
ISR,POLLUTION,33.3,3.0,0.0,3.0,-33.3
ISR,NATURAL RESOURCES AND THE ENVIRONMENT,57.1,7.0,28.6,14.0,-28.5
ISR,HUMAN RIGHTS,37.5,16.0,11.1,18.0,-26.4
ISR,SOCIAL CONDITIONS AND EQUITY,31.6,19.0,7.1,28.0,-24.5
ISR,POLITICAL EVENTS AND ISSUES,42.9,14.0,20.0,20.0,-22.9
ISR,INTERNATIONAL RELATIONS,35.5,31.0,13.2,38.0,-22.3
ISR,DISCRIMINATION,50.0,8.0,28.6,7.0,-21.4
ISR,NUCLEAR SCIENCE,50.0,4.0,33.3,3.0,-16.7
ISR,DISARMAMENT AND MILITARY QUESTIONS,31.7,41.0,15.8,38.0,-15.9
ISR,POLITICAL AND LEGAL QUESTIONS,28.2,78.0,13.8,116.0,-14.4
ISR,INTERNATIONAL LAW,27.3,11.0,14.6,41.0,-12.7
ISR,MAINTENANCE OF PEACE AND SECURITY,22.6,31.0,11.1,45.0,-11.5
ISR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,20.0,10.0,9.1,22.0,-10.9
ISR,DEVELOPMENT,14.3,7.0,9.5,21.0,-4.8
ISR,DEVELOPMENT FINANCE,0.0,2.0,0.0,5.0,0.0
ISR,ECONOMIC CONDITIONS,0.0,2.0,0.0,6.0,0.0
ISR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,0.0,3.0,0.0,5.0,0.0
ISR,INTERNATIONAL TRADE,0.0,3.0,0.0,5.0,0.0
ISR,LAW OF THE SEA,100.0,1.0,100.0,2.0,0.0
ISR,SOCIAL DEVELOPMENT,0.0,8.0,0.0,17.0,0.0
ISR,TAXATION,0.0,1.0,0.0,1.0,0.0
ISR,TRADE RELATED FINANCE,0.0,1.0,0.0,1.0,0.0
ISR,WELFARE AND SOCIAL SERVICES,0.0,2.0,0.0,9.0,0.0
ISR,WILDLIFE,100.0,1.0,100.0,1.0,0.0
ISR,HUMANITARIAN AID AND RELIEF,0.0,5.0,8.3,12.0,8.3
ISR,MARINE RESOURCES,66.7,3.0,75.0,4.0,8.3
ISR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,0.0,5.0,14.3,7.0,14.3
ISR,RESOURCES (GENERAL),0.0,1.0,25.0,4.0,25.0
ISR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0.0,1.0,50.0,4.0,50.0
ISR,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,20.0,5.0,
ISR,BANKING AND INVESTMENT,,,0.0,1.0,
ISR,COMMUNICATION AND MASS MEDIA,,,100.0,1.0,
ISR,COMPREHENSIVE HEALTH SERVICES,,,0.0,2.0,
ISR,CONSUMERS AND COOPERATIVES,,,0.0,1.0,
ISR,CRIME AND CRIMINAL JUSTICE,,,0.0,1.0,
ISR,CULTURAL DEVELOPMENT,,,0.0,2.0,
ISR,CULTURE,,,20.0,5.0,
ISR,DISEASE PREVENTION AND CONTROL,,,0.0,2.0,
ISR,DISEASES AND CARRIERS OF DISEASES,,,0.0,2.0,
ISR,ECONOMIC THEORY,0.0,1.0,,,
ISR,EDUCATION,,,0.0,1.0,
ISR,EDUCATIONAL POLICY AND PLANNING,,,0.0,1.0,
ISR,EMPLOYMENT,,,0.0,2.0,
ISR,EMPLOYMENT PROMOTION AND PLANNING,,,0.0,1.0,
ISR,FOOD AND NUTRITION,,,0.0,1.0,
ISR,HEALTH,,,0.0,4.0,
ISR,HOUSING,,,0.0,1.0,
ISR,HUMAN SETTLEMENTS,,,0.0,2.0,
ISR,INTERNATIONAL TRADE LAW,100.0,1.0,,,
ISR,LAW OF WAR,,,0.0,1.0,
ISR,MONETARY ISSUES,,,0.0,1.0,
ISR,PERSONS WITH DISABILITIES,,,0.0,1.0,
ISR,PHILOSOPHY AND RELIGION,,,0.0,3.0,
ISR,SETTLEMENT PLANNING,,,0.0,1.0,
ISR,SPECIAL CATEGORIES OF WORKERS,,,0.0,2.0,
ISR,SPECIAL HUMANITARIAN OPERATIONS,,,25.0,4.0,
ISR,TELECOMMUNICATIONS,,,0.0,1.0,
ISR,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,0.0,3.0,
ISR,TRANSPORT AND COMMUNICATIONS,,,0.0,1.0,
LAO,POLLUTION,100.0,3.0,66.7,3.0,-33.3
LAO,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,100.0,4.0,85.7,7.0,-14.3
LAO,HUMANITARIAN AID AND RELIEF,100.0,4.0,86.7,15.0,-13.3
LAO,RESOURCES (GENERAL),100.0,1.0,88.9,9.0,-11.1
LAO,ECONOMIC CONDITIONS,100.0,2.0,90.9,11.0,-9.1
LAO,ENVIRONMENT,100.0,3.0,92.0,25.0,-8.0
LAO,SOCIAL DEVELOPMENT,100.0,7.0,95.5,22.0,-4.5
LAO,DEVELOPMENT,100.0,7.0,97.7,44.0,-2.3
LAO,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,100.0,10.0,97.8,45.0,-2.2
LAO,MAINTENANCE OF PEACE AND SECURITY,87.1,31.0,87.0,46.0,-0.1
LAO,COMPUTER SCIENCE AND TECHNOLOGY,100.0,1.0,100.0,6.0,0.0
LAO,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,100.0,1.0,100.0,6.0,0.0
LAO,DEVELOPMENT FINANCE,100.0,2.0,100.0,11.0,0.0
LAO,ECONOMIC THEORY,100.0,1.0,100.0,1.0,0.0
LAO,GENERAL AND NATIONAL LAW,100.0,1.0,100.0,8.0,0.0
LAO,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,3.0,100.0,5.0,0.0
LAO,INTERNATIONAL TRADE,100.0,3.0,100.0,6.0,0.0
LAO,LAW OF THE SEA,100.0,1.0,100.0,2.0,0.0
LAO,MARINE RESOURCES,100.0,3.0,100.0,7.0,0.0
LAO,MINERAL RESOURCES,100.0,1.0,100.0,1.0,0.0
LAO,NUCLEAR SCIENCE,100.0,4.0,100.0,3.0,0.0
LAO,PUBLIC FINANCE,100.0,1.0,100.0,4.0,0.0
LAO,RECOMMENDATIONS,100.0,1.0,100.0,1.0,0.0
LAO,SCIENCE AND TECHNOLOGY,100.0,8.0,100.0,16.0,0.0
LAO,SPACE SCIENCES,100.0,3.0,100.0,5.0,0.0
LAO,TAXATION,100.0,1.0,100.0,1.0,0.0
LAO,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
LAO,WATER,100.0,2.0,100.0,2.0,0.0
LAO,WELFARE AND SOCIAL SERVICES,100.0,2.0,100.0,14.0,0.0
LAO,WILDLIFE,100.0,1.0,100.0,4.0,0.0
LAO,WOMEN'S ADVANCEMENT,100.0,1.0,100.0,3.0,0.0
LAO,DISARMAMENT AND MILITARY QUESTIONS,92.7,41.0,100.0,41.0,7.3
LAO,NATURAL RESOURCES AND THE ENVIRONMENT,85.7,7.0,93.3,30.0,7.6
LAO,POLITICAL AND LEGAL QUESTIONS,86.1,79.0,94.5,127.0,8.4
LAO,INTERNATIONAL RELATIONS,80.6,31.0,91.3,46.0,10.7
LAO,SOCIAL CONDITIONS AND EQUITY,77.8,18.0,96.9,32.0,19.1
LAO,HUMAN RIGHTS,73.3,15.0,93.8,16.0,20.5
LAO,INTERNATIONAL LAW,72.7,11.0,97.6,42.0,24.9
LAO,DISCRIMINATION,75.0,8.0,100.0,8.0,25.0
LAO,POLITICAL EVENTS AND ISSUES,60.0,15.0,90.5,21.0,30.5
LAO,ENERGY RESOURCES,0.0,1.0,100.0,3.0,100.0
LAO,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,100.0,6.0,
LAO,BANKING AND INVESTMENT,,,100.0,3.0,
LAO,COMMODITIES,,,100.0,1.0,
LAO,COMMUNICATION AND MASS MEDIA,,,100.0,2.0,
LAO,COMPREHENSIVE HEALTH SERVICES,,,100.0,3.0,
LAO,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
LAO,CRIME AND CRIMINAL JUSTICE,,,100.0,1.0,
LAO,CROP MANAGEMENT,,,100.0,1.0,
LAO,CULTURAL DEVELOPMENT,,,100.0,3.0,
LAO,CULTURE,,,87.5,8.0,
LAO,DISEASE PREVENTION AND CONTROL,,,75.0,4.0,
LAO,DISEASES AND CARRIERS OF DISEASES,,,75.0,4.0,
LAO,EDUCATION,,,100.0,3.0,
LAO,EDUCATIONAL POLICY AND PLANNING,,,100.0,3.0,
LAO,EMPLOYMENT,,,100.0,2.0,
LAO,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
LAO,FOOD AND NUTRITION,,,100.0,2.0,
LAO,FORESTRY,,,100.0,1.0,
LAO,GEOGRAPHY,,,100.0,1.0,
LAO,HEALTH,,,85.7,7.0,
LAO,HOUSING,,,100.0,1.0,
